"REF_DATE","GEO","DGUID","Components","Unit of measure","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2016-04","Canada","2016A000011124","Variable rate, outstanding balances, residential mortgages, insured","Interest rate","Percent","239","units","0","v122667788","1.14.2","","..","","","2"
"2016-05","Canada","2016A000011124","Variable rate, outstanding balances, residential mortgages, insured","Interest rate","Percent","239","units","0","v122667788","1.14.2","","..","","","2"
"2016-06","Canada","2016A000011124","Variable rate, outstanding balances, residential mortgages, insured","Interest rate","Percent","239","units","0","v122667788","1.14.2","","..","","","2"
"2016-07","Canada","2016A000011124","Variable rate, outstanding balances, residential mortgages, insured","Interest rate","Percent","239","units","0","v122667788","1.14.2","2.48","","","","2"
"2016-08","Canada","2016A000011124","Variable rate, outstanding balances, residential mortgages, insured","Interest rate","Percent","239","units","0","v122667788","1.14.2","2.24","","","","2"
"2016-09","Canada","2016A000011124","Variable rate, outstanding balances, residential mortgages, insured","Interest rate","Percent","239","units","0","v122667788","1.14.2","2.25","","","","2"
"2016-10","Canada","2016A000011124","Variable rate, outstanding balances, residential mortgages, insured","Interest rate","Percent","239","units","0","v122667788","1.14.2","2.25","","","","2"
"2016-11","Canada","2016A000011124","Variable rate, outstanding balances, residential mortgages, insured","Interest rate","Percent","239","units","0","v122667788","1.14.2","2.28","","","","2"
"2016-12","Canada","2016A000011124","Variable rate, outstanding balances, residential mortgages, insured","Interest rate","Percent","239","units","0","v122667788","1.14.2","2.28","","","","2"
"2017-01","Canada","2016A000011124","Variable rate, outstanding balances, residential mortgages, insured","Interest rate","Percent","239","units","0","v122667788","1.14.2","2.28","","","","2"
"2017-02","Canada","2016A000011124","Variable rate, outstanding balances, residential mortgages, insured","Interest rate","Percent","239","units","0","v122667788","1.14.2","2.27","","","","2"
"2017-03","Canada","2016A000011124","Variable rate, outstanding balances, residential mortgages, insured","Interest rate","Percent","239","units","0","v122667788","1.14.2","2.28","","","","2"
"2017-04","Canada","2016A000011124","Variable rate, outstanding balances, residential mortgages, insured","Interest rate","Percent","239","units","0","v122667788","1.14.2","2.24","","","","2"
"2017-05","Canada","2016A000011124","Variable rate, outstanding balances, residential mortgages, insured","Interest rate","Percent","239","units","0","v122667788","1.14.2","2.24","","","","2"
"2017-06","Canada","2016A000011124","Variable rate, outstanding balances, residential mortgages, insured","Interest rate","Percent","239","units","0","v122667788","1.14.2","2.24","","","","2"
"2017-07","Canada","2016A000011124","Variable rate, outstanding balances, residential mortgages, insured","Interest rate","Percent","239","units","0","v122667788","1.14.2","2.45","","","","2"
"2017-08","Canada","2016A000011124","Variable rate, outstanding balances, residential mortgages, insured","Interest rate","Percent","239","units","0","v122667788","1.14.2","2.46","","","","2"
"2017-09","Canada","2016A000011124","Variable rate, outstanding balances, residential mortgages, insured","Interest rate","Percent","239","units","0","v122667788","1.14.2","2.68","","","","2"
"2017-10","Canada","2016A000011124","Variable rate, outstanding balances, residential mortgages, insured","Interest rate","Percent","239","units","0","v122667788","1.14.2","2.70","","","","2"
"2017-11","Canada","2016A000011124","Variable rate, outstanding balances, residential mortgages, insured","Interest rate","Percent","239","units","0","v122667788","1.14.2","2.70","","","","2"
"2017-12","Canada","2016A000011124","Variable rate, outstanding balances, residential mortgages, insured","Interest rate","Percent","239","units","0","v122667788","1.14.2","2.70","","","","2"
"2018-01","Canada","2016A000011124","Variable rate, outstanding balances, residential mortgages, insured","Interest rate","Percent","239","units","0","v122667788","1.14.2","2.91","","","","2"
"2018-02","Canada","2016A000011124","Variable rate, outstanding balances, residential mortgages, insured","Interest rate","Percent","239","units","0","v122667788","1.14.2","2.92","","","","2"
"2018-03","Canada","2016A000011124","Variable rate, outstanding balances, residential mortgages, insured","Interest rate","Percent","239","units","0","v122667788","1.14.2","2.93","","","","2"
"2018-04","Canada","2016A000011124","Variable rate, outstanding balances, residential mortgages, insured","Interest rate","Percent","239","units","0","v122667788","1.14.2","2.93","","","","2"
"2018-05","Canada","2016A000011124","Variable rate, outstanding balances, residential mortgages, insured","Interest rate","Percent","239","units","0","v122667788","1.14.2","2.92","","","","2"
"2018-06","Canada","2016A000011124","Variable rate, outstanding balances, residential mortgages, insured","Interest rate","Percent","239","units","0","v122667788","1.14.2","2.89","","","","2"
"2018-07","Canada","2016A000011124","Variable rate, outstanding balances, residential mortgages, insured","Interest rate","Percent","239","units","0","v122667788","1.14.2","3.16","","","","2"
"2018-08","Canada","2016A000011124","Variable rate, outstanding balances, residential mortgages, insured","Interest rate","Percent","239","units","0","v122667788","1.14.2","3.15","","","","2"
"2018-09","Canada","2016A000011124","Variable rate, outstanding balances, residential mortgages, insured","Interest rate","Percent","239","units","0","v122667788","1.14.2","3.17","","","","2"
"2018-10","Canada","2016A000011124","Variable rate, outstanding balances, residential mortgages, insured","Interest rate","Percent","239","units","0","v122667788","1.14.2","3.36","","","","2"
"2018-11","Canada","2016A000011124","Variable rate, outstanding balances, residential mortgages, insured","Interest rate","Percent","239","units","0","v122667788","1.14.2","3.37","","","","2"
"2018-12","Canada","2016A000011124","Variable rate, outstanding balances, residential mortgages, insured","Interest rate","Percent","239","units","0","v122667788","1.14.2","3.36","","","","2"
"2019-01","Canada","2016A000011124","Variable rate, outstanding balances, residential mortgages, insured","Interest rate","Percent","239","units","0","v122667788","1.14.2","3.35","","","","2"
"2019-02","Canada","2016A000011124","Variable rate, outstanding balances, residential mortgages, insured","Interest rate","Percent","239","units","0","v122667788","1.14.2","3.35","","","","2"
"2019-03","Canada","2016A000011124","Variable rate, outstanding balances, residential mortgages, insured","Interest rate","Percent","239","units","0","v122667788","1.14.2","3.34","","","","2"
"2019-04","Canada","2016A000011124","Variable rate, outstanding balances, residential mortgages, insured","Interest rate","Percent","239","units","0","v122667788","1.14.2","3.33","","","","2"
"2019-05","Canada","2016A000011124","Variable rate, outstanding balances, residential mortgages, insured","Interest rate","Percent","239","units","0","v122667788","1.14.2","3.32","","","","2"
"2019-06","Canada","2016A000011124","Variable rate, outstanding balances, residential mortgages, insured","Interest rate","Percent","239","units","0","v122667788","1.14.2","3.32","","","","2"
"2019-07","Canada","2016A000011124","Variable rate, outstanding balances, residential mortgages, insured","Interest rate","Percent","239","units","0","v122667788","1.14.2","3.31","","","","2"
"2019-08","Canada","2016A000011124","Variable rate, outstanding balances, residential mortgages, insured","Interest rate","Percent","239","units","0","v122667788","1.14.2","3.30","","","","2"
"2019-09","Canada","2016A000011124","Variable rate, outstanding balances, residential mortgages, insured","Interest rate","Percent","239","units","0","v122667788","1.14.2","3.30","","","","2"
"2019-10","Canada","2016A000011124","Variable rate, outstanding balances, residential mortgages, insured","Interest rate","Percent","239","units","0","v122667788","1.14.2","3.30","","","","2"
"2019-11","Canada","2016A000011124","Variable rate, outstanding balances, residential mortgages, insured","Interest rate","Percent","239","units","0","v122667788","1.14.2","3.30","","","","2"
"2019-12","Canada","2016A000011124","Variable rate, outstanding balances, residential mortgages, insured","Interest rate","Percent","239","units","0","v122667788","1.14.2","3.30","","","","2"
"2020-01","Canada","2016A000011124","Variable rate, outstanding balances, residential mortgages, insured","Interest rate","Percent","239","units","0","v122667788","1.14.2","3.28","","","","2"
"2020-02","Canada","2016A000011124","Variable rate, outstanding balances, residential mortgages, insured","Interest rate","Percent","239","units","0","v122667788","1.14.2","3.26","","","","2"
"2020-03","Canada","2016A000011124","Variable rate, outstanding balances, residential mortgages, insured","Interest rate","Percent","239","units","0","v122667788","1.14.2","2.08","","","","2"
"2020-04","Canada","2016A000011124","Variable rate, outstanding balances, residential mortgages, insured","Interest rate","Percent","239","units","0","v122667788","1.14.2","1.86","","","","2"
"2020-05","Canada","2016A000011124","Variable rate, outstanding balances, residential mortgages, insured","Interest rate","Percent","239","units","0","v122667788","1.14.2","1.82","","","","2"
"2020-06","Canada","2016A000011124","Variable rate, outstanding balances, residential mortgages, insured","Interest rate","Percent","239","units","0","v122667788","1.14.2","1.83","","","","2"
"2020-07","Canada","2016A000011124","Variable rate, outstanding balances, residential mortgages, insured","Interest rate","Percent","239","units","0","v122667788","1.14.2","1.84","","","","2"
"2020-08","Canada","2016A000011124","Variable rate, outstanding balances, residential mortgages, insured","Interest rate","Percent","239","units","0","v122667788","1.14.2","1.84","","","","2"
"2020-09","Canada","2016A000011124","Variable rate, outstanding balances, residential mortgages, insured","Interest rate","Percent","239","units","0","v122667788","1.14.2","1.83","","","","2"
"2020-10","Canada","2016A000011124","Variable rate, outstanding balances, residential mortgages, insured","Interest rate","Percent","239","units","0","v122667788","1.14.2","1.83","","","","2"
"2020-11","Canada","2016A000011124","Variable rate, outstanding balances, residential mortgages, insured","Interest rate","Percent","239","units","0","v122667788","1.14.2","1.83","","","","2"
"2020-12","Canada","2016A000011124","Variable rate, outstanding balances, residential mortgages, insured","Interest rate","Percent","239","units","0","v122667788","1.14.2","1.81","","","","2"
